Graphics v 0.2.5 ';' exported '2021-12-22 09:38:36'
;Record #0;;;;;;;;;
;Cycle #3;"";;;;;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;Comp. Th.;Slope;detect H-AE-3010;
11.4767;100;2;6;400.665;16.7262;24.8754;0;-7.61642;2.18253;
11.48;100;2;6;400.436;17.1384;24.8675;0;-7.61642;2.12561;
11.4833;100;2;6;397.272;17.2247;24.8636;0;-7.61642;2.08047;
11.4867;100;2;6;400.334;16.1119;24.8636;0;-7.61642;2.02159;
11.49;100;2;6;401.788;17.4426;24.8734;0;-7.61642;1.98822;
11.4933;100;2;6;402.503;15.4956;24.8832;0;-7.61642;1.9156;
11.4967;100;2;6;397.348;16.4259;24.8891;0;-7.61642;1.88224;
11.5;100;2;6;397.629;15.5604;24.895;0;-7.61642;1.84887;
11.5033;100;2;6;397.399;15.9235;24.8989;0;-7.61642;1.79588;
11.5067;100;2;6;400.971;16.5751;24.9009;0;-7.61642;1.74681;
11.51;100;2;6;401.558;16.6987;24.9048;0;-7.61642;1.68793;
11.5133;100;2;6;401.099;17.5486;24.9048;0;-7.61642;1.6683;
11.5167;100;2;6;402.834;15.5662;24.9048;0;-7.61642;1.62512;
11.52;100;2;6;399.823;16.6673;24.9048;0;-7.61642;1.58194;
11.5233;100;2;6;401.278;15.1148;24.9068;0;-7.61642;1.54269;
11.5267;100;2;6;400.665;17.2875;24.9087;0;-7.61642;1.51129;
11.53;100;2;6;399.058;16.7027;24.9068;0;-7.61642;1.46811;
11.5333;100;2;6;398.726;15.9195;24.9068;0;-7.61642;1.43081;
11.5367;100;2;6;397.093;17.1796;24.9048;0;-7.61642;1.37978;
11.54;100;2;6;399.798;16.0294;24.9028;0;-7.61642;1.36016;
11.5433;100;2;6;400.946;16.4298;24.9009;0;-7.61642;1.30716;
11.5467;100;2;6;402.273;15.4485;24.897;0;-7.61642;1.3052;
11.55;100;2;6;398.344;16.3867;24.897;0;-7.61642;1.26202;
11.5533;100;2;6;398.267;15.4838;24.895;0;-7.61642;1.21492;
11.5567;100;2;6;397.935;15.9647;24.895;0;-7.61642;1.21295;
11.56;100;2;6;401.099;16.6614;24.9048;0;-7.61642;1.16389;
11.5633;100;2;6;402.987;15.9784;24.9107;0;-7.61642;1.14819;
11.5667;100;2;6;400.257;17.5211;24.9186;0;-7.61642;1.12071;
11.57;100;2;6;397.476;15.843;24.9303;0;-7.61642;1.07949;
11.5733;100;2;6;398.445;16.687;24.9323;0;-7.61642;1.06968;
11.5767;100;2;6;399.594;15.0402;24.9382;0;-7.61642;1.04416;
11.58;100;2;6;400.512;16.2728;24.9421;0;-7.61642;1.01865;
11.5833;100;2;6;399.364;16.8047;24.9401;0;-7.61642;1.00687;
11.5867;100;2;6;398.956;17.1717;24.9264;0;-7.61642;0.981354;
11.59;100;2;6;397.45;17.1698;24.9205;0;-7.61642;0.955839;
11.5933;100;2;6;399.772;16.0471;24.9166;0;-7.61642;0.928361;
11.5967;100;2;6;402.298;17.4681;24.9107;0;-7.61642;0.922473;
11.6;100;2;6;402.758;15.4583;24.9048;0;-7.61642;3.59568;
11.6033;100;2;6;398.573;16.5692;24.9009;0;-7.61642;13.2934;
11.6067;100;2;6;398.037;15.8607;24.897;0;-7.61642;15.0481;
11.61;100;2;6;398.088;17.1246;24.9028;0;-7.61642;13.7527;
11.6133;100;2;6;401.176;16.8813;24.9048;0;-7.61642;12.7282;
11.6167;100;2;6;403.115;15.7566;24.9087;0;-7.61642;12.1413;
11.62;100;2;6;398.854;17.5054;24.9107;0;-7.61642;11.5388;
11.6233;100;2;6;401.176;15.3405;24.9127;0;-7.61642;11.3739;
11.6267;100;2;6;398.777;16.4671;24.9146;0;-7.61642;11.0128;
11.63;100;2;6;400.41;15.0304;24.9166;0;-7.61642;10.5908;
11.6333;100;2;6;401.711;16.4436;24.9244;0;-7.61642;10.1747;
11.6367;100;2;6;399.67;16.9342;24.9382;0;-7.61642;9.93719;
11.64;100;2;6;400.41;16.1511;24.9421;0;-7.61642;9.90775;
11.6433;100;2;6;398.012;16.3552;24.948;0;-7.61642;9.79392;
11.6467;100;2;6;400.334;15.9411;24.9519;0;-7.61642;9.74681;
11.65;100;2;6;400.691;17.4347;24.9578;0;-7.61642;9.684;
11.6533;100;2;6;401.635;15.4426;24.9598;0;-7.61642;9.61727;
11.6567;100;2;6;397.68;16.3867;24.9539;0;-7.61642;9.55054;
11.66;100;2;6;397.731;16.1845;24.9421;0;-7.61642;9.48381;
11.6633;100;2;6;401.405;16.0726;24.9303;0;-7.61642;9.30128;
11.6667;100;2;6;401.278;16.314;24.9186;0;-7.61642;8.20216;
11.67;100;2;6;404.722;15.7743;24.9146;0;-7.61642;7.54465;
11.6733;100;2;6;400.946;17.3032;24.9087;0;-7.61642;6.79097;
11.6767;100;2;6;397.272;15.4524;24.8989;0;-7.61642;6.57115;
11.68;100;2;6;397.961;16.4416;24.897;0;-7.61642;5.64475;
11.6833;100;2;6;399.543;15.2208;24.895;0;-7.61642;6.3317;
11.6867;100;2;6;400.997;16.1923;24.895;0;-7.61642;5.93916;
11.69;100;2;6;399.721;17.0304;24.897;0;-7.61642;4.52601;
11.6933;100;2;6;399.492;16.1256;24.897;0;-7.61642;5.63101;
11.6967;100;2;6;397.144;17.4367;24.897;0;-7.61642;4.16291;
11.7;100;2;6;398.573;16.0471;24.897;0;-7.61642;3.88616;
11.7033;100;2;6;400.461;17.3994;24.897;0;-7.61642;6;
11.7067;100;2;6;400.64;15.3543;24.897;0;-7.61642;4.9735;
11.71;100;2;6;397.808;16.4534;24.9087;0;-7.61642;3.90775;
11.7133;100;2;6;397.297;16.1668;24.9186;0;-7.61642;3.47007;
11.7167;100;2;6;399.16;16.0942;24.9264;0;-7.61642;3.94897;
11.72;100;2;6;402.375;17.2228;24.9342;0;-7.61642;4.39058;
11.7233;100;2;6;404.084;15.633;24.9382;0;-7.61642;4.87929;
11.7267;100;2;6;399.951;17.2306;24.9441;0;-7.61642;5.16977;
11.73;100;2;6;400.206;15.2738;24.948;0;-7.61642;5.27576;
11.7333;100;2;6;398.522;16.4396;24.9421;0;-7.61642;5.29146;
11.7367;100;2;6;402.247;15.421;24.9264;0;-7.61642;5.28361;
11.74;100;2;6;401.533;16.3454;24.9225;0;-7.61642;5.26398;
11.7433;100;2;6;398.165;16.8773;24.9146;0;-7.61642;5.22669;
11.7467;100;2;6;398.777;16.2414;24.9068;0;-7.61642;5.18548;
11.75;100;2;6;396.864;17.2738;24.9009;0;-7.61642;5.11482;
11.7533;100;2;6;400.563;15.6624;24.897;0;-7.61642;5.0893;
11.7567;100;2;6;400.716;17.0893;24.8989;0;-7.61642;5.02846;
11.76;100;2;6;402.451;15.4406;24.9028;0;-7.61642;4.96369;
11.7633;100;2;6;401.814;16.3278;24.9068;0;-7.61642;4.84789;
11.7667;100;2;6;398.573;15.6644;24.9146;0;-7.61642;4.75957;
11.77;100;2;6;398.726;16.0373;24.9146;0;-7.61642;4.71835;
11.7733;100;2;6;401.023;17.209;24.9186;0;-7.61642;4.62807;
11.7767;100;2;6;398.854;16.1433;24.9205;0;-7.61642;4.54171;
11.78;100;2;6;398.19;17.105;24.9225;0;-7.61642;4.44946;
11.7833;100;2;6;396.838;15.6232;24.9244;0;-7.61642;4.31403;
11.7867;100;2;6;397.603;16.4475;24.9264;0;-7.61642;4.28459;
11.79;100;2;6;399.823;15.476;24.9244;0;-7.61642;4.17664;
11.7933;100;2;6;402.247;17.4053;24.9244;0;-7.61642;4.09421;
11.7967;100;2;6;400.946;17.211;24.9264;0;-7.61642;4.01178;
11.8;100;2;6;401.839;16.9617;24.9284;0;-7.61642;3.90579;
11.8033;100;2;6;398.395;17.5329;24.9284;0;-7.61642;3.82728;
11.8067;100;2;6;400.742;15.6487;24.9244;0;-7.61642;3.74092;
11.81;100;2;6;400.64;17.0226;24.9186;0;-7.61642;3.64475;
11.8133;100;2;6;400.461;15.6291;24.9127;0;-7.61642;3.5682;
11.8167;100;2;6;400.155;16.8714;24.9087;0;-7.61642;3.47988;
11.82;100;2;6;396.736;16.3356;24.9068;0;-7.61642;3.39156;
11.8233;100;2;6;399.288;15.9823;24.9028;0;-7.61642;3.3209;
11.8267;100;2;6;401.176;17.4289;24.9028;0;-7.61642;3.23454;
11.83;100;2;6;400.334;16.0432;24.9146;0;-7.61642;3.11678;
11.8333;100;2;6;400.563;17.001;24.9244;0;-7.61642;3.04024;
11.8367;100;2;6;400.767;15.3111;24.9303;0;-7.61642;3.00294;
11.84;100;2;6;397.501;16.1511;24.9382;0;-7.61642;2.88911;
11.8433;100;2;6;399.568;15.5172;24.948;0;-7.61642;2.85967;
11.8467;100;2;6;403.676;15.7605;24.9519;0;-7.61642;2.74779;
11.85;100;2;6;397.17;16.6438;24.9578;0;-7.61642;2.7105;
11.8533;100;2;6;399.16;15.8018;24.9578;0;-7.61642;2.64377;
11.8567;100;2;6;395.664;17.1874;24.946;0;-7.61642;2.54563;
11.86;100;2;6;399.313;15.2915;24.9342;0;-7.61642;2.51227;
11.8633;100;2;6;400.538;16.6065;24.9264;0;-7.61642;2.4475;
11.8667;100;2;6;400.487;16.6732;24.9186;0;-7.61642;2.35329;
11.87;100;2;6;399.083;17.0128;24.9146;0;-7.61642;2.3317;
11.8733;100;2;6;397.833;17.2522;24.9087;0;-7.61642;2.26497;
11.8767;100;2;6;400.895;15.9058;24.9048;0;-7.61642;2.20805;
11.88;100;2;6;401.865;17.4112;24.9068;0;-7.61642;2.12758;
11.8833;100;2;6;399.16;15.737;24.9087;0;-7.61642;2.1001;
11.8867;100;2;6;398.114;16.3592;24.9068;0;-7.61642;2.04907;
11.89;100;2;6;398.012;15.1717;24.9087;0;-7.61642;2;
11.8933;100;2;6;399.262;16.6948;24.9107;0;-7.61642;1.9529;
11.8967;100;2;6;401.482;15.792;24.9107;0;-7.61642;1.91757;
11.9;100;2;6;402.732;16.8498;24.9127;0;-7.61642;1.86261;
11.9033;100;2;6;399.313;17.5231;24.9186;0;-7.61642;1.81943;
11.9067;100;2;6;400.793;15.7272;24.9284;0;-7.61642;1.78606;
11.91;100;2;6;397.986;16.7812;24.9382;0;-7.61642;1.72129;
11.9133;100;2;6;400.819;15.1835;24.946;0;-7.61642;1.69578;
11.9167;100;2;6;399.798;16.0059;24.9539;0;-7.61642;1.66241;
11.92;100;2;6;398.701;16.8714;24.9578;0;-7.61642;1.61335;
11.9233;100;2;6;396.557;15.7056;24.9617;0;-7.61642;1.58194;
11.9267;100;2;6;396.736;17.1325;24.9657;0;-7.61642;1.52895;
11.93;100;2;6;400.895;15.7645;24.9637;0;-7.61642;1.50932;
11.9333;100;2;6;401.099;17.2679;24.9441;0;-7.61642;1.45829;
11.9367;100;2;6;403.345;15.6133;24.9382;0;-7.61642;1.43867;
11.94;100;2;6;397.935;16.2041;24.9303;0;-7.61642;1.39156;
11.9433;100;2;6;398.037;15.6173;24.9225;0;-7.61642;1.36801;
11.9467;100;2;6;400.487;15.8508;24.9166;0;-7.61642;1.34446;
11.95;100;2;6;400.971;16.0648;24.9068;0;-7.61642;1.30324;
11.9533;100;2;6;402.809;15.841;24.9087;0;-7.61642;1.30324;
11.9567;100;2;6;398.803;17.4701;24.9087;0;-7.61642;1.26202;
11.96;100;2;6;402.145;15.5113;24.9107;0;-7.61642;1.24436;
11.9633;100;2;6;400.563;16.1021;24.9127;0;-7.61642;1.20118;
11.9667;100;2;6;403.115;15.2601;24.9146;0;-7.61642;1.18548;
11.97;100;2;6;401.686;16.1217;24.9166;0;-7.61642;1.16781;
11.9733;100;2;6;400.716;17.1796;24.9146;0;-7.61642;1.1423;
11.9767;100;2;6;400.334;15.9038;24.9166;0;-7.61642;1.11482;
11.98;100;2;6;397.629;16.6182;24.9225;0;-7.61642;1.10108;
11.9833;100;2;6;400.078;15.8783;24.9244;0;-7.61642;1.07556;
11.9867;100;2;6;401.074;17.3641;24.9303;0;-7.61642;1.05397;
11.99;100;2;6;402.732;15.3916;24.9342;0;-7.61642;1.04416;
11.9933;100;2;6;397.17;16.1452;24.9362;0;-7.61642;1.02257;
11.9967;100;2;6;397.195;15.6114;24.9382;0;-7.61642;1.00098;
12;100;2;6;397.706;15.7605;24.9382;0;-7.61642;0.987242;
12.0033;100;2;6;401.329;16.8616;24.9323;0;-7.61642;0.967615;
12.0067;100;2;6;404.493;17.0108;24.9186;0;-7.61642;0.947988;
12.01;100;2;6;398.548;15.9647;24.9028;0;-7.61642;0.936212;
12.0133;100;2;6;401.048;16.9028;24.897;0;-7.61642;0.914622;
12.0167;100;2;6;400.155;15.7193;24.8871;0;-7.61642;0.908734;
12.02;100;2;6;399.951;16.1158;24.8832;0;-7.61642;0.889107;
12.0233;100;2;6;400.921;16.9107;24.8773;0;-7.61642;0.875368;
12.0267;100;2;6;398.981;16.0569;24.8891;0;-7.61642;0.849853;
12.03;100;2;6;399.185;16.5574;24.8989;0;-7.61642;0.843965;
12.0333;100;2;6;397.91;15.4976;24.9166;0;-7.61642;0.830226;
12.0367;100;2;6;401.099;16.7066;24.9303;0;-7.61642;0.8263;
12.04;100;2;6;403.242;16.7733;24.9421;0;-7.61642;0.802748;
12.0433;100;2;6;400.793;17.0187;24.9558;0;-7.61642;0.802748;
12.0467;100;2;6;398.93;16.8655;24.9598;0;-7.61642;10.4789;
12.05;100;2;6;399.16;16.0942;24.9598;0;-7.61642;14.4396;
12.0533;100;2;6;398.344;16.0648;24.9558;0;-7.61642;13.8076;
12.0567;100;2;6;401.686;14.9264;24.946;0;-7.61642;12.5555;
12.06;100;2;6;400.027;17.2286;24.9342;0;-7.61642;12.2414;
12.0633;100;2;6;398.292;15.841;24.9303;0;-7.61642;11.6271;
12.0667;100;2;6;400.104;17.3229;24.9244;0;-7.61642;11.474;
12.07;100;2;6;397.068;16.8106;24.9225;0;-7.61642;11.1286;
12.0733;100;2;6;398.956;15.8783;24.9186;0;-7.61642;10.7085;
12.0767;100;2;6;401.023;17.1227;24.9166;0;-7.61642;10.2787;
12.08;100;2;6;398.471;16;24.9146;0;-7.61642;10.0687;
12.0833;100;2;6;398.624;16.2473;24.9166;0;-7.61642;9.96663;
12.0867;100;2;6;396.762;15.3091;24.9146;0;-7.61642;9.87242;
12.09;100;2;6;400.716;16.8126;24.9146;0;-7.61642;9.73503;
12.0933;100;2;6;401.584;16.6261;24.9146;0;-7.61642;9.68989;
12.0967;100;2;6;401.839;16.0883;24.9166;0;-7.61642;9.65064;
12.1;100;2;6;398.012;16.7183;24.9205;0;-7.61642;9.59961;
12.1033;100;2;6;396.608;15.1129;24.9303;0;-7.61642;9.49558;
12.1067;100;2;6;400.232;16.1276;24.9382;0;-7.61642;9.34838;
12.11;100;2;6;402.12;15.2836;24.946;0;-7.61642;9.18155;
12.1133;100;2;6;403.931;17.0579;24.9519;0;-7.61642;7.45044;
12.1167;100;2;6;398.573;16.9323;24.9558;0;-7.61642;6.52797;
12.12;100;2;6;399.364;16.6182;24.9617;0;-7.61642;6.48283;
12.1233;100;2;6;400.002;16.5967;24.9598;0;-7.61642;6.15702;
12.1267;100;2;6;399.134;16.7635;24.9401;0;-7.61642;5.87831;
12.13;100;2;6;402.707;16.7242;24.9244;0;-7.61642;7.16192;
12.1333;100;2;6;398.701;15.7566;24.9107;0;-7.61642;7.10893;
12.1367;100;2;6;400.436;16.5888;24.8989;0;-7.61642;7.33072;
12.14;100;2;6;397.246;15.792;24.8871;0;-7.61642;6.12758;
12.1433;100;2;6;400.359;17.4308;24.8832;0;-7.61642;5.79392;
12.1467;100;2;6;403.396;16.8145;24.8832;0;-7.61642;6.99706;
12.15;100;2;6;398.522;15.525;24.8891;0;-7.61642;6.41806;
12.1533;100;2;6;400.078;16.2964;24.9048;0;-7.61642;7.34838;
12.1567;100;2;6;397.731;16.0118;24.9127;0;-7.61642;6.06477;
12.16;100;2;6;399.925;16.7576;24.9146;0;-7.61642;3.74485;
12.1633;100;2;6;401.354;15.7311;24.9225;0;-7.61642;6.61629;
12.1667;100;2;6;404.11;16.5555;24.9264;0;-7.61642;7.13445;
12.17;100;2;6;399.211;15.9549;24.9323;0;-7.61642;7.69578;
12.1733;100;2;6;397.297;17.1207;24.9362;0;-7.61642;6.04318;
12.1767;100;2;6;397.042;16.5986;24.9362;0;-7.61642;5.22081;
12.18;100;2;6;402.018;15.1619;24.9401;0;-7.61642;3.82336;
12.1833;100;2;6;403.268;17.0363;24.9401;0;-7.61642;3.63494;
12.1867;100;2;6;400.155;16.2139;24.9421;0;-7.61642;3.35427;
12.19;100;2;6;401.533;16.8047;24.9421;0;-7.61642;3.1737;
12.1933;100;2;6;399.211;16.8263;24.946;0;-7.61642;3.04416;
12.1967;100;2;6;401.66;16.1511;24.946;0;-7.61642;2.86752;
12.2;100;2;6;400.793;16.8793;24.9441;0;-7.61642;2.80667;
12.2033;100;2;6;399.466;15.262;24.9362;0;-7.61642;2.71443;
12.2067;100;2;6;397.731;16.265;24.9284;0;-7.61642;2.61433;
12.21;100;2;6;396.787;15.0952;24.9225;0;-7.61642;2.53778;
12.2133;100;2;6;399.849;16.6026;24.9146;0;-7.61642;2.42394;
12.2167;100;2;6;402.885;16.5574;24.9107;0;-7.61642;2.38665;
12.22;100;2;6;404.544;16.1236;24.9068;0;-7.61642;2.32188;
12.2233;100;2;6;398.19;17.0206;24.9048;0;-7.61642;2.25908;
12.2267;100;2;6;398.012;15.4171;24.9146;0;-7.61642;2.16487;
12.23;100;2;6;397.935;16.6673;24.9225;0;-7.61642;2.13543;
12.2333;100;2;6;401.329;15.0599;24.9303;0;-7.61642;2.07655;
12.2367;100;2;6;404.671;16.7203;24.9362;0;-7.61642;2.01963;
12.24;100;2;6;399.568;16.9696;24.9401;0;-7.61642;1.97449;
12.2433;100;2;6;396.047;17.368;24.946;0;-7.61642;1.91168;
12.2467;100;2;6;397.246;17.054;24.9499;0;-7.61642;1.8842;
12.25;100;2;6;399.517;15.7115;24.9499;0;-7.61642;1.8371;
12.2533;100;2;6;401.507;17.1168;24.9499;0;-7.61642;1.78803;
12.2567;100;2;6;399.237;15.5996;24.9519;0;-7.61642;1.7527;
12.26;100;2;6;399.849;16.5221;24.9499;0;-7.61642;1.70363;
12.2633;100;2;6;397.986;15.9961;24.9519;0;-7.61642;1.66438;
12.2667;100;2;6;400.614;16.7262;24.9519;0;-7.61642;1.6369;
12.27;100;2;6;401.992;16.9912;24.9539;0;-7.61642;1.58194;
12.2733;100;2;6;403.37;15.6428;24.946;0;-7.61642;1.5525;
12.2767;100;2;6;397.348;15.4014;24.9264;0;-7.61642;1.52895;
12.28;100;2;6;396.251;14.9519;24.9225;0;-7.61642;1.47596;
12.2833;100;2;6;398.037;15.633;24.9127;0;-7.61642;1.4524;
12.2867;100;2;6;402.171;15.1305;24.9048;0;-7.61642;1.42296;
12.29;100;2;6;404.671;16.7262;24.897;0;-7.61642;1.37978;
12.2933;100;2;6;399.288;16.002;24.8911;0;-7.61642;1.35819;
12.2967;100;2;6;397.17;16.0864;24.893;0;-7.61642;1.31501;
12.3;100;2;6;397.527;16.8734;24.9068;0;-7.61642;1.29342;
12.3033;100;2;6;400.078;15.0383;24.9166;0;-7.61642;1.2738;
12.3067;100;2;6;402.298;16.9774;24.9284;0;-7.61642;1.23847;
12.31;100;2;6;396.966;15.6624;24.9382;0;-7.61642;1.19529;
12.3133;100;2;6;399.007;16.3376;24.9421;0;-7.61642;1.18155;
12.3167;100;2;6;397.297;15.8155;24.948;0;-7.61642;1.15407;
12.32;100;2;6;401.176;16.2179;24.9519;0;-7.61642;1.12856;
12.3233;100;2;6;401.967;17.3366;24.9519;0;-7.61642;1.11089;
12.3267;100;2;6;400.767;15.7566;24.9499;0;-7.61642;1.07556;
12.33;100;2;6;401.329;16.4907;24.9499;0;-7.61642;1.05005;
12.3333;100;2;6;396.608;15.9529;24.9499;0;-7.61642;1.0422;
12.3367;100;2;6;399.237;16.2493;24.9499;0;-7.61642;1.01668;
12.34;100;2;6;402.018;17.0716;24.948;0;-7.61642;1.01079;
12.3433;100;2;6;399.16;15.5976;24.9441;0;-7.61642;0.977429;
12.3467;100;2;6;398.471;16.9696;24.9382;0;-7.61642;0.971541;
12.35;100;2;6;398.879;15.0716;24.9284;0;-7.61642;0.955839;
12.3533;100;2;6;397.323;16.3219;24.9186;0;-7.61642;0.922473;
12.3567;100;2;6;400.308;15.1933;24.9107;0;-7.61642;0.904809;
12.36;100;2;6;403.472;17.423;24.9028;0;-7.61642;0.883219;
12.3633;100;2;6;401.711;17.4603;24.9009;0;-7.61642;0.86948;
12.3667;100;2;6;398.548;16.6065;24.895;0;-7.61642;0.859666;
12.37;100;2;6;399.364;17.1325;24.9009;0;-7.61642;0.843965;
12.3733;100;2;6;403.14;15.4053;24.9127;0;-7.61642;0.820412;
12.3767;100;2;6;404.926;17.366;24.9284;0;-7.61642;0.802748;
12.38;100;2;6;401.227;16.5868;24.9323;0;-7.61642;0.800785;
12.3833;100;2;6;399.696;17.0913;24.9441;0;-7.61642;0.779195;
12.3867;100;2;6;398.114;17.366;24.946;0;-7.61642;0.767419;
12.39;100;2;6;400.283;16.2277;24.9519;0;-7.61642;0.747792;
12.3933;100;2;6;403.038;16.8342;24.9519;0;-7.61642;0.739941;
12.3967;100;2;6;403.574;15.8979;24.948;0;-7.61642;0.728165;
12.4;100;2;6;398.267;16.2336;24.946;0;-7.61642;0.714426;
12.4033;100;2;6;398.42;15.7743;24.9441;0;-7.61642;0.696761;
12.4067;100;2;6;398.956;16.5868;24.9401;0;-7.61642;0.679097;
12.41;100;2;6;398.395;16.369;24.9401;0;-7.61642;0.673209;
12.4133;100;2;6;401.66;15.6291;24.9382;0;-7.61642;0.667321;
12.4167;100;2;6;399.696;17.4269;24.9382;0;-7.61642;0.649656;
12.42;100;2;6;401.558;15.5407;24.9362;0;-7.61642;0.631992;
12.4233;100;2;6;397.859;15.8469;24.9244;0;-7.61642;0.626104;
12.4267;100;2;6;398.981;14.9401;24.9205;0;-7.61642;0.614328;
12.43;100;2;6;399.772;16.1708;24.9127;0;-7.61642;0.602552;
12.4333;100;2;6;399.313;17.1345;24.9048;0;-7.61642;0.596663;
12.4367;100;2;6;399.645;16.0451;24.9028;0;-7.61642;0.575074;
12.44;100;2;6;396.915;16.5908;24.895;0;-7.61642;0.557409;
12.4433;100;2;6;400.078;15.7311;24.893;0;-7.61642;0.553484;
12.4467;100;2;6;402.094;17.1403;24.897;0;-7.61642;0.54367;
12.45;100;2;6;403.345;16.0785;24.9087;0;-7.61642;0.533857;
12.4533;100;2;6;398.267;15.9764;24.9166;0;-7.61642;0.52208;
12.4567;100;2;6;398.573;15.8607;24.9284;0;-7.61642;0.500491;
12.46;100;2;6;398.65;15.8391;24.9323;0;-7.61642;0.496565;
12.4633;100;2;6;401.686;17.2856;24.9362;0;-7.61642;0.490677;
12.4667;100;2;6;404.237;15.6055;24.9401;0;-7.61642;0.478901;
12.47;100;2;6;399.007;16.9519;24.9441;0;-7.61642;0.463199;
12.4733;100;2;6;399.874;15.1717;24.948;0;-7.61642;0.447498;
12.4767;100;2;6;398.726;16.0883;24.9499;0;-7.61642;0.435721;
12.48;100;2;6;398.344;15.5819;24.948;0;-7.61642;0.433759;
12.4833;100;2;6;400.232;15.8332;24.9519;0;-7.61642;0.431796;
12.4867;100;2;6;398.752;17.3562;24.9519;0;-7.61642;12.055;
12.49;100;2;6;399.16;16.4946;24.9539;0;-7.61642;14.6143;
12.4933;100;2;6;397.731;16.5868;24.948;0;-7.61642;13.9529;
12.4967;100;2;6;400.997;15.5996;24.9441;0;-7.61642;12.8871;
12.5;100;2;6;400.87;16.9166;24.9362;0;-7.61642;12.2748;
12.5033;100;2;6;400.946;15.3602;24.9303;0;-7.61642;11.7507;
12.5067;100;2;6;399.925;16.7478;24.9225;0;-7.61642;11.315;
12.51;100;2;6;396.277;16.0491;24.9205;0;-7.61642;11.1344;
12.5133;100;2;6;398.522;15.7802;24.9146;0;-7.61642;10.6869;
12.5167;100;2;6;402.349;17.4956;24.9127;0;-7.61642;10.2748;
12.52;100;2;6;404.595;15.5839;24.9205;0;-7.61642;10.0451;
12.5233;100;2;6;398.879;16.1727;24.9323;0;-7.61642;9.94112;
12.5267;100;2;6;399.517;15.2542;24.9362;0;-7.61642;9.85476;
12.53;100;2;6;396.328;15.8057;24.9421;0;-7.61642;9.77625;
12.5333;100;2;6;398.675;16.5221;24.948;0;-7.61642;9.68204;
12.5367;100;2;6;401.89;15.5741;24.9499;0;-7.61642;9.6212;
12.54;100;2;6;398.139;16.9225;24.9558;0;-7.61642;9.5525;
12.5433;100;2;6;400.691;15.8253;24.9558;0;-7.61642;9.47792;
12.5467;100;2;6;399.109;16.9558;24.9539;0;-7.61642;9.36212;
12.55;100;2;6;401.763;15.1914;24.9539;0;-7.61642;8.86163;
12.5533;100;2;6;402.604;16.3219;24.9519;0;-7.61642;7.46811;
12.5567;100;2;6;399.977;16.1923;24.9519;0;-7.61642;6.54171;
12.56;100;2;6;398.344;15.9235;24.9519;0;-7.61642;6.5633;
12.5633;100;2;6;395.971;17.2758;24.9519;0;-7.61642;5.53091;
12.5667;100;2;6;398.93;15.9058;24.948;0;-7.61642;5.26595;
12.57;100;2;6;400.946;16.8832;24.9323;0;-7.61642;6.58292;
12.5733;100;2;6;397.986;15.3445;24.9225;0;-7.61642;6.62021;
12.5767;100;2;6;397.501;16.2375;24.9205;0;-7.61642;7.5525;
12.58;100;2;6;396.608;15.5741;24.9127;0;-7.61642;4.99902;
12.5833;100;2;6;400.385;15.7272;24.9048;0;-7.61642;4.10795;
12.5867;100;2;6;401.967;16.8342;24.9009;0;-7.61642;4.36899;
12.59;100;2;6;403.957;15.6506;24.8989;0;-7.61642;5.11286;
12.5933;100;2;6;398.65;17.2934;24.9087;0;-7.61642;6.81256;
12.5967;100;2;6;400.563;15.6683;24.9205;0;-7.61642;5.58979;
12.6;100;2;6;398.445;15.8881;24.9303;0;-7.61642;3.94701;
12.6033;100;2;6;400.206;15.0893;24.9342;0;-7.61642;3.57606;
12.6067;100;2;6;404.467;17.2404;24.9421;0;-7.61642;3.29931;
12.61;100;2;6;400.436;17.1403;24.9441;0;-7.61642;3.23258;
12.6133;100;2;6;399.977;16.0157;24.948;0;-7.61642;3.04612;
12.6167;100;2;6;397.935;17.3425;24.9441;0;-7.61642;2.92051;
12.62;100;2;6;400.129;15.7645;24.9382;0;-7.61642;2.80667;
12.6233;100;2;6;401.788;17.0304;24.9323;0;-7.61642;2.63396;
12.6267;100;2;6;403.549;16.1413;24.9323;0;-7.61642;2.57704;
12.63;100;2;6;398.037;16.1256;24.9284;0;-7.61642;2.48479;
12.6333;100;2;6;397.935;15.8528;24.9264;0;-7.61642;2.38665;
12.6367;100;2;6;398.063;15.6016;24.9244;0;-7.61642;2.30815;
12.64;100;2;6;401.303;17.3974;24.9225;0;-7.61642;2.22571;
12.6433;100;2;6;404.926;15.684;24.9166;0;-7.61642;2.14917;
12.6467;100;2;6;402.018;16.8754;24.9146;0;-7.61642;2.0844;
12.65;100;2;6;402.681;15.3818;24.9107;0;-7.61642;2.01766;
12.6533;100;2;6;398.675;16.208;24.9107;0;-7.61642;1.93523;
12.6567;100;2;6;401.686;14.9755;24.9068;0;-7.61642;1.8842;
12.66;100;2;6;400.844;15.5682;24.9048;0;-7.61642;1.84691;
12.6633;100;2;6;397.706;17.0716;24.9048;0;-7.61642;1.77625;
12.6667;100;2;6;397.706;16.0726;24.9048;0;-7.61642;1.73503;
12.67;100;2;6;395.613;15.5643;24.9127;0;-7.61642;1.684;
12.6733;100;2;6;398.803;17.2483;24.9205;0;-7.61642;1.64475;
12.6767;100;2;6;401.66;16.7282;24.9225;0;-7.61642;1.61923;
