Graphics v 0.2.5 ';' exported '2021-12-22 09:40:29'
;Record #0;;;;;;;;;
8.69333;10.9087;1;0;398.981;7.84691;21.6408;0;0.0240871;1.11874;
8.69667;10.895;1;0;401.405;7.80177;21.6349;0;0.0240871;1.08734;
8.7;10.8911;1;0;401.635;7.80765;21.629;0;0.0240871;1.0736;
8.70333;10.8813;1;0;400.742;8.12758;21.6251;0;0.0240871;1.05201;
8.70667;10.8793;1;0;399.007;7.47007;21.6212;0;0.0240871;1.02846;
8.71;10.8773;1;0;399.517;8.02748;21.6114;0;0.0240871;1.00687;
8.71333;10.8616;1;0;400.589;7.39352;21.5976;0;0.0240871;0.98528;
8.71667;10.8557;1;0;400.385;7.89794;21.5859;0;0.0240871;0.965653;
8.72;10.8498;1;0;400.461;7.33072;21.578;0;0.0240871;0.947988;
8.72333;10.8459;1;0;397.272;7.88812;21.5702;0;0.0240871;0.936212;
8.72667;10.84;1;0;398.19;7.59568;21.5643;0;0.0240871;0.912659;
8.73;10.8283;1;0;398.216;7.77821;21.5604;0;0.0240871;0.896958;
8.73333;10.8263;1;0;401.099;7.81354;21.5584;0;0.0240871;0.885182;
8.73667;10.8145;1;0;402.349;7.83513;21.5623;0;0.0240871;0.859666;
8.74;10.8106;1;0;401.814;8.11973;21.5682;0;0.0240871;0.845927;
8.74333;10.8027;1;0;400.283;7.47988;21.5702;0;0.0240871;0.832188;
8.74667;10.7969;1;0;400.129;8.03337;21.5721;0;0.0240871;0.814524;
8.75;10.789;1;0;400.538;7.36997;21.576;0;0.0240871;0.800785;
8.75333;10.7831;1;0;401.15;8.03729;21.58;0;0.0240871;10.6987;
8.75667;10.7851;1;0;400.971;7.41904;21.58;0;0.0240871;15.8979;
8.76;10.7713;1;0;396.889;7.85869;21.5898;0;0.0240871;15.1855;
8.76333;10.7713;1;0;397.884;7.36016;21.5976;0;0.0240871;13.7272;
8.76667;10.7674;1;0;398.573;7.94701;21.6055;0;0.0240871;13.103;
8.77;10.7615;1;0;401.125;7.76644;21.6075;0;0.0240871;12.7871;
8.77333;10.7576;1;0;401.814;7.80373;21.6133;0;0.0240871;12.3788;
8.77667;10.7556;1;0;400.283;8.07066;21.6173;0;0.0240871;12.0157;
8.78;10.7439;1;0;398.879;7.59372;21.6212;0;0.0240871;11.5702;
8.78333;10.734;1;0;399.619;8.02944;21.6232;0;0.0240871;11.0893;
8.78667;10.738;1;0;400.436;7.40334;21.6271;0;0.0240871;10.844;
8.79;10.738;1;0;402.196;7.94112;21.631;0;0.0240871;10.6791;
8.79333;10.7125;1;0;402.86;7.41315;21.633;0;0.0240871;10.5672;
8.79667;10.736;1;0;398.905;7.79588;21.6349;0;0.0240871;10.4926;
8.8;10.7125;1;0;399.007;7.33072;21.6389;0;0.0240871;10.3768;
8.80333;10.6869;1;0;398.879;7.87635;21.6389;0;0.0240871;10.3337;
8.80667;10.7027;1;0;400.895;7.66241;21.6369;0;0.0240871;10.3238;
8.81;10.7105;1;0;401.125;7.86261;21.6349;0;0.0240871;10.2002;
8.81333;10.6771;1;0;400.512;7.93719;21.6349;0;0.0240871;10.1452;
8.81667;10.685;1;0;398.981;7.66438;21.6349;0;0.0240871;10.0746;
8.82;10.6673;1;0;400.206;7.97448;21.633;0;0.0240871;8.50049;
8.82333;10.6693;1;0;400.512;7.63886;21.631;0;0.0240871;7.42493;
8.82667;10.6693;1;0;401.635;7.99804;21.633;0;0.0240871;7.14622;
8.83;10.6673;1;0;402.094;7.44848;21.6271;0;0.0240871;6.55152;
8.83333;10.6673;1;0;398.012;7.90383;21.6153;0;0.0240871;6.12561;
8.83667;10.6438;1;0;397.935;7.24239;21.6055;0;0.0240871;6.39647;
8.84;10.6084;1;0;397.578;7.94112;21.5976;0;0.0240871;6.12561;
8.84333;10.6379;1;0;399.925;7.44848;21.5898;0;0.0240871;7.78803;
8.84667;10.6163;1;0;401.099;7.93327;21.5859;0;0.0240871;8.52012;
8.85;10.5927;1;0;401.38;7.73307;21.578;0;0.0240871;7.77233;
8.85333;10.5908;1;0;399.594;7.71345;21.576;0;0.0240871;5.72915;
8.85667;10.5711;1;0;399.696;7.95878;21.5721;0;0.0240871;6.11973;
8.86;10.5574;1;0;400.104;7.66045;21.5662;0;0.0240871;7.32679;
8.86333;10.5476;1;0;401.201;8.03925;21.5643;0;0.0240871;7.7998;
8.86667;10.5358;1;0;401.278;7.43278;21.5623;0;0.0240871;7.88224;
8.87;10.5221;1;0;397.986;7.8842;21.5604;0;0.0240871;7.83709;
8.87333;10.5083;1;0;398.471;7.23258;21.5584;0;0.0240871;7.71541;
8.87667;10.5005;1;0;398.267;7.85476;21.5564;0;0.0240871;7.60549;
8.88;10.4828;1;0;400.41;7.3739;21.5564;0;0.0240871;7.5054;
8.88333;10.4671;1;0;400.436;7.9843;21.5545;0;0.0240871;7.3739;
8.88667;10.4612;1;0;400.232;7.51325;21.5545;0;0.0240871;7.27772;
8.89;10.4396;1;0;398.599;7.86654;21.5545;0;0.0240871;7.19136;
8.89333;10.4259;1;0;399.849;7.87439;21.5525;0;0.0240871;7.09323;
8.89667;10.4161;1;0;400.155;7.83906;21.5525;0;0.0240871;7.02257;
8.9;10.3965;1;0;402.579;8.00785;21.5525;0;0.0240871;6.95191;
8.90333;10.3847;1;0;402.707;7.57606;21.5525;0;0.0240871;6.88322;
8.90667;10.3709;1;0;399.007;7.86654;21.5564;0;0.0240871;6.82041;
8.91;10.3631;1;0;399.032;7.29539;21.5662;0;0.0240871;6.74779;
8.91333;10.3454;1;0;398.522;7.82139;21.5721;0;0.0240871;6.65555;
8.91667;10.3317;1;0;399.977;7.38371;21.578;0;0.0240871;6.57115;
8.92;10.314;1;0;400.283;8.0314;21.5839;0;0.0240871;6.47301;
8.92333;10.3062;1;0;399.568;7.42296;21.5878;0;0.0240871;6.37291;
8.92667;10.2885;1;0;397.501;7.9686;21.5918;0;0.0240871;6.27674;
8.93;10.2767;1;0;398.854;7.45633;21.5957;0;0.0240871;6.16487;
8.93333;10.263;1;0;399.645;7.92738;21.6035;0;0.0240871;6.06477;
8.93667;10.2453;1;0;401.916;7.90383;21.6133;0;0.0240871;5.95682;
8.94;10.2355;1;0;402.273;7.74681;21.6192;0;0.0240871;5.85476;
8.94333;10.2198;1;0;398.548;7.94112;21.6251;0;0.0240871;5.76644;
8.94667;10.208;1;0;398.522;7.41708;21.629;0;0.0240871;5.64671;
8.95;10.1923;1;0;398.088;7.80569;21.633;0;0.0240871;5.54465;
8.95333;10.1825;1;0;400.232;7.4053;21.6349;0;0.0240871;5.45437;
8.95667;10.1688;1;0;400.64;7.98234;21.629;0;0.0240871;5.33072;
8.96;10.157;1;0;400.819;7.41119;21.6271;0;0.0240871;5.23651;
8.96333;10.1413;1;0;398.65;7.94504;21.6212;0;0.0240871;5.1423;
8.96667;10.1217;1;0;399.772;7.46418;21.6192;0;0.0240871;5.02061;
8.97;10.1158;1;0;399.466;7.9686;21.6153;0;0.0240871;4.92836;
8.97333;10.1099;1;0;401.635;7.62905;21.6114;0;0.0240871;4.83415;
8.97667;10.0922;1;0;401.558;7.77233;21.6094;0;0.0240871;4.72228;
8.98;10.0785;1;0;399.237;7.91168;21.6035;0;0.0240871;4.63199;
8.98333;10.0648;1;0;399.798;7.47007;21.5918;0;0.0240871;4.53778;
8.98667;10.053;1;0;398.981;7.81158;21.5819;0;0.0240871;4.43572;
8.99;10.0432;1;0;400.563;7.41708;21.5741;0;0.0240871;4.34936;
8.99333;10.0412;1;0;400.716;7.87242;21.5702;0;0.0240871;4.25515;
8.99667;10.0216;1;0;400.895;7.35427;21.5643;0;0.0240871;4.16683;
9;10.0098;1;0;399.083;8.04514;21.5604;0;0.0240871;4.08636;
9.00333;10.002;1;0;400.461;7.4367;21.5564;0;0.0240871;3.98626;
9.00667;9.99411;1;0;400.716;8.02748;21.5505;0;0.0240871;3.90187;
9.01;9.97645;1;0;403.115;7.63297;21.5466;0;0.0240871;3.81551;
9.01333;9.96467;1;0;403.013;7.98234;21.5427;0;0.0240871;3.72915;
9.01667;9.95878;1;0;400.002;7.85476;21.5388;0;0.0240871;3.65456;
9.02;9.94504;1;0;399.874;7.53288;21.5348;0;0.0240871;3.56428;
9.02333;9.9313;1;0;398.624;7.84102;21.5348;0;0.0240871;3.48381;
9.02667;9.92149;1;0;399.619;7.45829;21.5309;0;0.0240871;3.41707;
9.03;9.90383;1;0;399.67;7.8528;21.5348;0;0.0240871;3.32679;
9.03333;9.90972;1;0;399.798;7.48773;21.5368;0;0.0240871;3.25417;
9.03667;9.89794;1;0;397.782;7.92345;21.5388;0;0.0240871;3.19529;
9.04;9.88224;1;0;399.415;7.36408;21.5427;0;0.0240871;3.10697;
9.04333;9.87242;1;0;400.129;8.10795;21.5427;0;0.0240871;3.04612;
9.04667;9.86261;1;0;402.196;7.51717;21.5446;0;0.0240871;2.98332;
9.05;9.85083;1;0;402.043;8.04907;21.5446;0;0.0240871;2.90481;
9.05333;9.8371;1;0;399.313;7.76251;21.5545;0;0.0240871;2.84789;
9.05667;9.83121;1;0;398.497;7.80569;21.5662;0;0.0240871;2.78705;
9.06;9.81551;1;0;398.063;7.81354;21.5741;0;0.0240871;2.71246;
9.06333;9.7998;1;0;399.721;7.61923;21.58;0;0.0240871;2.65554;
9.06667;9.78999;1;0;400.308;7.73896;21.5878;0;0.0240871;2.59666;
9.07;9.77821;1;0;400.563;7.5211;21.5918;0;0.0240871;2.53386;
9.07333;9.7684;1;0;398.522;7.59961;21.5957;0;0.0240871;2.48479;
9.07667;9.7527;1;0;399.339;7.35427;21.5976;0;0.0240871;2.42787;
9.08;9.74485;1;0;399.747;7.95486;21.5996;0;0.0240871;2.36899;
9.08333;9.73111;1;0;402.018;7.47203;21.5996;0;0.0240871;2.32385;
9.08667;9.71737;1;0;401.89;8.18646;21.5996;0;0.0240871;2.26889;
9.09;9.70756;1;0;399.058;7.48773;21.5996;0;0.0240871;2.22179;
9.09333;9.69185;1;0;398.879;8.06084;21.5996;0;0.0240871;2.17468;
9.09667;9.684;1;0;398.19;7.74485;21.6016;0;0.0240871;2.12169;
9.1;9.68204;1;0;400.308;7.82139;21.6035;0;0.0240871;2.08243;
9.10333;9.66241;1;0;400.538;7.68989;21.6035;0;0.0240871;2.03337;
9.10667;9.65456;1;0;400.742;7.66438;21.6075;0;0.0240871;1.99411;
9.11;9.64671;1;0;398.267;7.49166;21.6075;0;0.0240871;1.97056;
9.11333;9.63101;1;0;398.803;7.41904;21.6094;0;0.0240871;1.91364;
9.11667;9.6212;1;0;399.211;7.59764;21.6114;0;0.0240871;1.87635;
9.12;9.61138;1;0;401.609;7.4897;21.6114;0;0.0240871;1.84495;
9.12333;9.59764;1;0;402.451;8.09617;21.6114;0;0.0240871;1.79588;
9.12667;9.58783;1;0;400.946;7.55839;21.6035;0;0.0240871;1.7684;
9.13;9.57605;1;0;400.129;7.97645;21.5937;0;0.0240871;1.72522;
9.13333;9.5682;1;0;399.083;7.64671;21.5878;0;0.0240871;1.68008;
9.13667;9.55839;1;0;399.134;8.06281;21.58;0;0.0240871;1.65653;
9.14;9.54465;1;0;398.292;7.71737;21.576;0;0.0240871;1.61923;
9.14333;9.52895;1;0;398.93;7.79391;21.5721;0;0.0240871;1.57998;
9.14667;9.5211;1;0;396.966;7.49755;21.5682;0;0.0240871;1.55643;
9.15;9.5054;1;0;398.828;7.55054;21.5662;0;0.0240871;1.51914;
9.15333;9.49755;1;0;399.288;7.56232;21.5584;0;0.0240871;1.48773;
9.15667;9.47988;1;0;402.426;7.53288;21.5466;0;0.0240871;1.46222;
9.16;9.47203;1;0;402.655;8.15702;21.5388;0;0.0240871;1.42493;
9.16333;9.45633;1;0;400.538;7.4897;21.5309;0;0.0240871;1.39745;
9.16667;9.44063;1;0;399.517;8.04711;21.525;0;0.0240871;1.36997;
9.17;9.42885;1;0;398.879;7.66634;21.5211;0;0.0240871;1.33857;
9.17333;9.421;1;0;400.181;8.04514;21.5172;0;0.0240871;1.31698;
9.17667;9.4053;1;0;400.283;7.77233;21.5113;0;0.0240871;1.28557;
9.18;9.39352;1;0;400.283;7.684;21.5074;0;0.0240871;10.2277;
9.18333;9.38175;1;0;398.037;7.57802;21.5054;0;0.0240871;15.2758;
9.18667;9.36604;1;0;399.466;7.45829;21.4995;0;0.0240871;14.6791;
9.19;9.35034;1;0;399.977;7.78999;21.4975;0;0.0240871;13.6192;
9.19333;9.33857;1;0;402.579;7.49951;21.4936;0;0.0240871;13.0854;
9.19667;9.33268;1;0;402.094;8.19627;21.4936;0;0.0240871;12.6379;
9.2;9.3209;1;0;400.385;7.45829;21.4917;0;0.0240871;12.2964;
9.20333;9.29342;1;0;400.027;8.1158;21.4956;0;0.0240871;11.998;
9.20667;9.29539;1;0;399.313;7.68008;21.4956;0;0.0240871;11.4995;
9.21;9.2895;1;0;400.436;8.01963;21.4936;0;0.0240871;11.0952;
9.21333;9.27576;1;0;399.517;7.70559;21.4975;0;0.0240871;10.8773;
9.21667;9.2581;1;0;399.211;7.82925;21.4956;0;0.0240871;10.7144;
9.22;9.25025;1;0;396.43;7.5368;21.4956;0;0.0240871;10.634;
9.22333;9.24043;1;0;397.552;7.55446;21.4975;0;0.0240871;10.524;
9.22667;9.22866;1;0;397.91;7.42689;21.4995;0;0.0240871;10.4298;
9.23;9.22473;1;0;401.278;7.53091;21.5015;0;0.0240871;10.3494;
9.23333;9.20707;1;0;401.456;8.12169;21.5034;0;0.0240871;10.318;
9.23667;9.20118;1;0;399.747;7.47988;21.5074;0;0.0240871;10.2296;
9.24;9.18744;1;0;399.645;8.02551;21.5074;0;0.0240871;10.1649;
9.24333;9.17566;1;0;399.772;7.6212;21.5113;0;0.0240871;10.0667;
9.24667;9.16389;1;0;399.977;8.06084;21.5093;0;0.0240871;8.40432;
9.25;9.15604;1;0;399.237;7.60157;21.5152;0;0.0240871;7.53288;
9.25333;9.15211;1;0;399.083;7.80569;21.5231;0;0.0240871;6.63984;
9.25667;9.13445;1;0;396.455;7.59372;21.5309;0;0.0240871;7.2051;
9.26;9.12659;1;0;398.548;7.61335;21.5368;0;0.0240871;5.89794;
9.26333;9.11482;1;0;399.951;7.58194;21.5407;0;0.0240871;7.31894;
9.26667;9.10501;1;0;403.064;7.54858;21.5446;0;0.0240871;8.27478;
9.27;9.09519;1;0;402.783;8.1315;21.5466;0;0.0240871;7.11089;
9.27333;9.09323;1;0;400.819;7.49362;21.5545;0;0.0240871;8.74975;
9.27667;9.07949;1;0;399.594;8.10991;21.5662;0;0.0240871;8.76546;
9.28;9.06771;1;0;399.185;7.57802;21.576;0;0.0240871;6.79882;
9.28333;9.0579;1;0;400.767;8.08832;21.5859;0;0.0240871;8.26693;
9.28667;9.05005;1;0;400.946;7.67027;21.5918;0;0.0240871;6.64377;
9.29;9.04024;1;0;400.742;7.86654;21.5976;0;0.0240871;5.14818;
9.29333;9.03042;1;0;398.241;7.51914;21.6016;0;0.0240871;4.59274;
9.29667;9.02453;1;0;399.798;7.67223;21.6075;0;0.0240871;4.30815;
9.3;9.01079;1;0;400.078;7.50736;21.6055;0;0.0240871;4.08832;
9.30333;9.00883;1;0;401.711;7.60942;21.6075;0;0.0240871;3.95878;
9.30667;8.99509;1;0;401.992;7.73111;21.6075;0;0.0240871;3.83121;
9.31;8.98921;1;0;400.232;7.55839;21.6075;0;0.0240871;3.76644;
9.31333;8.9735;1;0;399.823;7.99608;21.6075;0;0.0240871;3.84691;
9.31667;8.96565;1;0;398.624;7.58783;21.6094;0;0.0240871;4.1001;
9.32;8.9578;1;0;400.691;8.08243;21.6114;0;0.0240871;4.48479;
9.32333;8.94995;1;0;400.206;7.70363;21.6016;0;0.0240871;4.80471;
9.32667;8.93817;1;0;400.257;7.87831;21.5957;0;0.0240871;5.09323;
9.33;8.92836;1;0;398.063;7.55839;21.5918;0;0.0240871;5.29539;
9.33333;8.92444;1;0;399.16;7.62316;21.5878;0;0.0240871;5.4053;
9.33667;8.91855;1;0;399.645;7.44063;21.5839;0;0.0240871;5.45829;
9.34;8.90677;1;0;402.349;7.57802;21.5819;0;0.0240871;5.47203;
9.34333;8.89499;1;0;402.528;7.95682;21.578;0;0.0240871;5.44848;
9.34667;8.89303;1;0;400.946;7.57606;21.5702;0;0.0240871;5.4053;
9.35;8.87733;1;0;400.206;7.96467;21.5604;0;0.0240871;5.35623;
9.35333;8.86948;1;0;399.772;7.57998;21.5486;0;0.0240871;5.27183;
9.35667;8.87341;1;0;400.436;8.1158;21.5388;0;0.0240871;5.20118;
9.36;8.86555;1;0;399.721;7.66634;21.5348;0;0.0240871;5.1266;
9.36333;8.85378;1;0;399.16;8.03729;21.5289;0;0.0240871;5.02846;
9.36667;8.84789;1;0;396.328;7.52895;21.525;0;0.0240871;4.94799;
9.37;8.83808;1;0;397.578;7.70756;21.5191;0;0.0240871;4.86948;
9.37333;8.8263;1;0;398.522;7.45633;21.5093;0;0.0240871;4.76938;
9.37667;8.82041;1;0;401.89;7.63886;21.5015;0;0.0240871;4.68499;
9.38;8.81649;1;0;402.018;7.82532;21.4956;0;0.0240871;4.59863;
9.38333;8.80471;1;0;400.385;7.54269;21.4897;0;0.0240871;4.50049;
9.38667;8.80275;1;0;399.67;7.95093;21.4877;0;0.0240871;4.41806;
9.39;8.79293;1;0;399.543;7.61727;21.4818;0;0.0240871;4.33366;
9.39333;8.77723;1;0;400.971;8.15702;21.4799;0;0.0240871;4.24534;
9.39667;8.77134;1;0;401.023;7.68597;21.476;0;0.0240871;4.17076;
9.4;8.75957;1;0;401.125;8.02551;21.4799;0;0.0240871;4.07262;
9.40333;8.75172;1;0;398.344;7.58587;21.4858;0;0.0240871;3.99019;
9.40667;8.74583;1;0;399.594;7.67615;21.4897;0;0.0240871;3.90971;
9.41;8.74387;1;0;399.772;7.421;21.4936;0;0.0240871;3.81747;
9.41333;8.73405;1;0;401.992;7.67027;21.4956;0;0.0240871;3.74681;
9.41667;8.72031;1;0;401.89;7.72915;21.4975;0;0.0240871;3.66045;
9.42;8.71443;1;0;400.716;7.55446;21.4995;0;0.0240871;3.57606;
9.42333;8.70461;1;0;400.257;7.99608;21.5054;0;0.0240871;3.50147;
9.42667;8.70461;1;0;400.053;7.52306;21.5133;0;0.0240871;3.41707;
9.43;8.69284;1;0;401.431;8.0314;21.5191;0;0.0240871;3.34249;
9.43333;8.6791;1;0;401.176;7.68008;21.525;0;0.0240871;3.27576;
9.43667;8.67714;1;0;400.487;8.06477;21.5289;0;0.0240871;3.19136;
9.44;8.6634;1;0;397.323;7.58194;21.5329;0;0.0240871;3.12463;
9.44333;8.6634;1;0;398.165;7.71933;21.5368;0;0.0240871;3.06183;
9.44667;8.65751;1;0;398.777;7.47007;21.5407;0;0.0240871;2.98332;
9.45;8.64181;1;0;400.665;7.70952;21.5486;0;0.0240871;2.92051;
9.45333;8.63984;1;0;400.538;7.42296;21.5545;0;0.0240871;2.85574;
9.45667;8.62807;1;0;399.696;7.59961;21.5604;0;0.0240871;2.78508;
9.46;8.62218;1;0;399.543;7.71148;21.5643;0;0.0240871;2.72228;
9.46333;8.61629;1;0;399.568;7.53288;21.5682;0;0.0240871;2.6634;
9.46667;8.60844;1;0;400.129;8.01178;21.5702;0;0.0240871;2.59666;
9.47;8.60452;1;0;399.798;7.50147;21.5721;0;0.0240871;2.54171;
9.47333;8.60059;1;0;400.129;8.09813;21.5662;0;0.0240871;2.48675;
9.47667;8.59077;1;0;397.093;7.56428;21.5623;0;0.0240871;2.42983;
9.48;8.58096;1;0;398.369;7.8685;21.5584;0;0.0240871;2.37684;
9.48333;8.57507;1;0;399.262;7.49951;21.5564;0;0.0240871;2.32188;
9.48667;8.56919;1;0;402.018;7.81747;21.5525;0;0.0240871;2.27085;
9.49;8.54956;1;0;402.4;7.48381;21.5505;0;0.0240871;2.22179;
9.49333;8.54367;1;0;400.385;7.68989;21.5505;0;0.0240871;2.16487;
9.49667;8.53582;1;0;399.517;7.62905;21.5388;0;0.0240871;2.1158;
9.5;8.52404;1;0;399.9;7.57213;21.5289;0;0.0240871;2.07655;
9.50333;8.51619;1;0;401.023;8.1001;21.5191;0;0.0240871;2.02748;
9.50667;8.51227;1;0;401.048;7.60157;21.5133;0;0.0240871;1.99215;
9.51;8.50049;1;0;401.201;8.12169;21.5074;0;0.0240871;1.94504;
9.51333;8.48871;1;0;398.139;7.61531;21.5015;0;0.0240871;1.90579;
9.51667;8.48283;1;0;399.185;7.85869;21.4975;0;0.0240871;1.87439;
9.52;8.47498;1;0;399.543;7.49951;21.4956;0;0.0240871;1.81747;
9.52333;8.46909;1;0;400.512;7.76644;21.4917;0;0.0240871;1.78606;
9.52667;8.45731;1;0;400.129;7.36016;21.4917;0;0.0240871;1.75074;
9.53;8.42198;1;0;398.395;7.67223;21.4897;0;0.0240871;1.70363;
9.53333;8.42787;1;0;398.19;7.21688;21.4897;0;0.0240871;1.67026;
9.53667;8.42198;1;0;398.65;7.61727;21.4858;0;0.0240871;1.63494;
9.54;8.42198;1;0;400.819;7.92345;21.4858;0;0.0240871;1.59372;
9.54333;8.38665;1;0;401.609;7.61138;21.4877;0;0.0240871;1.57017;
9.54667;8.38862;1;0;401.737;8.1158;21.4936;0;0.0240871;1.52895;
9.55;8.38077;1;0;398.777;7.57017;21.4995;0;0.0240871;1.49362;
9.55333;8.37488;1;0;399.339;7.96467;21.5034;0;0.0240871;1.47007;
9.55667;8.36506;1;0;399.313;7.53876;21.5074;0;0.0240871;1.43278;
9.56;8.35918;1;0;401.814;7.80373;21.5093;0;0.0240871;1.40137;
9.56333;8.35132;1;0;401.788;7.44848;21.5133;0;0.0240871;1.37586;
9.56667;8.33955;1;0;400.767;7.80765;21.5152;0;0.0240871;1.34249;
9.57;8.3317;1;0;399.721;7.46811;21.527;0;0.0240871;1.31501;
9.57333;8.31992;1;0;400.232;7.60942;21.5348;0;0.0240871;1.27576;
9.57667;8.31011;1;0;398.93;7.96075;21.5407;0;0.0240871;1.27183;
9.58;8.30029;1;0;400.87;7.63886;21.5486;0;0.0240871;1.22473;
9.58333;8.29833;1;0;400.971;8.05496;21.5545;0;0.0240871;1.19136;
9.58667;8.28852;1;0;396.991;7.63297;21.5584;0;0.0240871;1.16192;
9.59;8.28067;1;0;397.706;8.06084;21.5643;0;0.0240871;1.15015;
9.59333;8.26889;1;0;398.777;7.6212;21.5623;0;0.0240871;1.11874;
9.59667;8.26693;1;0;401.558;7.86654;21.5623;0;0.0240871;1.09912;
9.6;8.263;1;0;402.247;7.4053;21.5604;0;0.0240871;1.08734;
9.60333;8.25515;1;0;400.971;7.70167;21.5584;0;0.0240871;6.15113;
9.60667;8.24534;1;0;399.645;7.44848;21.5584;0;0.0240871;15.0716;
9.61;8.23356;1;0;399.441;7.60942;21.5584;0;0.0240871;15.9254;
9.61333;8.23553;1;0;400.665;7.82336;21.5564;0;0.0240871;14.2296;
9.61667;8.22571;1;0;401.099;7.70363;21.5486;0;0.0240871;13.211;
9.62;8.21786;1;0;401.405;8.0314;21.5348;0;0.0240871;12.8813;
9.62333;8.21197;1;0;397.935;7.68008;21.5231;0;0.0240871;12.4946;
9.62667;8.20412;1;0;398.165;7.98626;21.5113;0;0.0240871;12.1236;
9.63;8.2002;1;0;398.318;7.59372;21.5054;0;0.0240871;11.7488;
9.63333;8.19235;1;0;400.819;7.94112;21.4975;0;0.0240871;11.2561;
9.63667;8.18646;1;0;401.635;7.48577;21.4917;0;0.0240871;10.9048;
9.64;8.18449;1;0;401.176;7.84495;21.4877;0;0.0240871;10.7144;
9.64333;8.17272;1;0;399.747;7.3209;21.4858;0;0.0240871;10.5967;
9.64667;8.16879;1;0;399.823;7.65456;21.476;0;0.0240871;10.5358;
9.65;8.1629;1;0;400.895;7.59568;21.472;0;0.0240871;10.4141;
9.65333;8.1472;1;0;401.507;7.63494;21.4681;0;0.0240871;10.3376;
9.65667;8.15113;1;0;401.074;7.91168;21.4642;0;0.0240871;10.2748;
9.66;8.1472;1;0;396.991;7.54269;21.4603;0;0.0240871;10.2218;
9.66333;8.13739;1;0;397.961;7.99019;21.4583;0;0.0240871;10.1119;
9.66667;8.1315;1;0;398.165;7.6369;21.4563;0;0.0240871;10.051;
9.67;8.12561;1;0;400.997;8.05103;21.4661;0;0.0240871;9.35819;
9.67333;8.1158;1;0;400.512;7.53876;21.476;0;0.0240871;8.02159;
9.67667;8.11973;1;0;399.951;7.9313;21.4858;0;0.0240871;7.21099;
9.68;8.11384;1;0;398.599;7.25613;21.4917;0;0.0240871;6.86555;
9.68333;8.10991;1;0;399.517;7.7998;21.4975;0;0.0240871;6.50442;
9.68667;8.1001;1;0;400.512;7.49951;21.5015;0;0.0240871;6.76938;
9.69;8.09028;1;0;400.691;7.76251;21.5054;0;0.0240871;5.23062;
9.69333;8.08636;1;0;400.589;7.77036;21.5152;0;0.0240871;6.53974;
9.69667;8.07655;1;0;397.195;7.65653;21.525;0;0.0240871;4.99313;
9.7;8.07458;1;0;397.961;7.77625;21.5348;0;0.0240871;4.58292;
9.70333;8.07655;1;0;398.599;7.67615;21.5407;0;0.0240871;7.0422;
9.70667;8.0687;1;0;401.431;8.14328;21.5466;0;0.0240871;5.32287;
9.71;8.05692;1;0;402.12;7.59568;21.5525;0;0.0240871;5.78214;
9.71333;8.05496;1;0;400.41;7.97252;21.5564;0;0.0240871;7.34053;
9.71667;8.05299;1;0;399.083;7.25613;21.5545;0;0.0240871;7.8528;
9.72;8.04514;1;0;400.104;7.84495;21.5427;0;0.0240871;7.94701;
9.72333;8.04122;1;0;401.023;7.44652;21.5309;0;0.0240871;7.89598;
9.72667;8.03729;1;0;401.201;7.91168;21.5231;0;0.0240871;7.80569;
9.73;8.02748;1;0;401.533;7.80373;21.5152;0;0.0240871;7.70363;
9.73333;8.0314;1;0;397.808;7.63494;21.5093;0;0.0240871;7.59372;
9.73667;8.02355;1;0;398.267;7.87439;21.5054;0;0.0240871;7.49755;
9.74;8.0157;1;0;398.624;7.70167;21.4995;0;0.0240871;7.39941;
9.74333;8.00981;1;0;401.023;8.10991;21.4917;0;0.0240871;7.30913;
9.74667;8.00589;1;0;401.635;7.58979;21.4838;0;0.0240871;7.23454;
9.75;8.00196;1;0;400.997;7.95878;21.4799;0;0.0240871;7.15996;
9.75333;7.98822;1;0;399.39;7.34642;21.474;0;0.0240871;7.09323;
9.75667;7.98626;1;0;400.053;7.90972;21.4701;0;0.0240871;7.03631;
9.76;7.97448;1;0;400.308;7.40726;21.4661;0;0.0240871;6.9578;
9.76333;7.97252;1;0;401.329;7.83317;21.4622;0;0.0240871;6.88322;
9.76667;7.96467;1;0;401.456;7.72718;21.4661;0;0.0240871;6.80667;
9.77;7.95878;1;0;398.063;7.63494;21.472;0;0.0240871;6.69676;
9.77333;7.95093;1;0;398.65;7.84298;21.476;0;0.0240871;6.60059;
9.77667;7.93916;1;0;398.088;7.75466;21.4799;0;0.0240871;6.50638;
9.78;7.93327;1;0;399.466;7.98626;21.4799;0;0.0240871;6.39254;
9.78333;7.92934;1;0;399.237;7.58587;21.4838;0;0.0240871;6.29244;
9.78667;7.91953;1;0;398.599;8.01963;21.4838;0;0.0240871;6.19431;
9.79;7.90579;1;0;397.425;7.41315;21.4897;0;0.0240871;6.07458;
9.79333;7.89794;1;0;399.134;7.90972;21.5034;0;0.0240871;5.97645;
9.79667;7.89009;1;0;399.798;7.38764;21.5133;0;0.0240871;5.87439;
9.8;7.87831;1;0;400.589;7.85476;21.5211;0;0.0240871;5.77036;
9.80333;7.87046;1;0;401.66;7.70363;21.527;0;0.0240871;5.67615;
9.80667;7.85476;1;0;398.165;7.66634;21.5329;0;0.0240871;5.56232;
9.81;7.84887;1;0;399.032;8.02159;21.5368;0;0.0240871;5.50344;
